"29.9","180640","2020-03-30","2020-03-30"
"23.78","068270","2020-03-31","2020-03-31"
"7.37","002780","2020-03-31","2020-03-31"
"-14.19","084650","2020-04-01","2020-04-01"
"9.83","065370","2020-04-01","2020-04-01"
"2.33","011000","2020-04-01","2020-04-01"
"-1.16","023350","2020-04-01","2020-04-01"
"5.4","097230","2020-04-01","2020-04-01"
"15.57","000210","2020-04-02","2020-04-02"
"2.93","311690","2020-04-02","2020-04-02"
"2.46","141000","2020-04-03","2020-04-03"
"3.89","112610","2020-04-03","2020-04-03"
"14.44","313760","2020-04-03","2020-04-03"
"0","000480","2020-04-03","2020-04-03"
"4.95","241820","2020-04-03","2020-04-03"
"3.43","009580","2020-04-06","2020-04-06"
"5","064550","2020-04-06","2020-04-06"
"3.49","109820","2020-04-06","2020-04-06"
"1.96","222110","2020-04-06","2020-04-06"
"6.78","241820","2020-04-06","2020-04-06"
"1.34","047040","2020-04-07","2020-04-07"
"16.77","263690","2020-04-07","2020-04-07"
"-6.9","084650","2020-04-07","2020-04-07"
"3.64","109820","2020-04-07","2020-04-07"
"-7.73","241820","2020-04-07","2020-04-07"
"-7.73","241820","2020-04-07","2020-04-07"
"-7.73","241820","2020-04-07","2020-04-07"
"-2.4","241820","2020-04-08","2020-04-08"
"-2.4","241820","2020-04-08","2020-04-08"
"0.68","017960","2020-04-08","2020-04-08"
"-1.2","042700","2020-04-08","2020-04-08"
"4.71","007120","2020-04-09","2020-04-09"
"0.92","241820","2020-04-09","2020-04-09"
"0.92","241820","2020-04-09","2020-04-09"
"0.64","018260","2020-04-10","2020-04-10"
"-4.42","253840","2020-04-10","2020-04-10"
"-0.31","092870","2020-04-10","2020-04-10"
"-2.74","241820","2020-04-10","2020-04-10"
"-2.74","241820","2020-04-10","2020-04-10"
"-2.74","241820","2020-04-10","2020-04-10"
"0.28","044450","2020-04-13","2020-04-13"
"-10.85","064550","2020-04-13","2020-04-13"
"-8.43","222110","2020-04-13","2020-04-13"
"-10.63","241820","2020-04-13","2020-04-13"
"10.66","017040","2020-04-14","2020-04-14"
"2.8","010140","2020-04-14","2020-04-14"
"0.5","253840","2020-04-14","2020-04-14"
"-3.59","322510","2020-04-14","2020-04-14"
"-3.15","241820","2020-04-14","2020-04-14"
"-3.15","241820","2020-04-14","2020-04-14"
"-3.15","241820","2020-04-14","2020-04-14"
"2.84","042700","2020-04-14","2020-04-14"
"2.2","187870","2020-04-16","2020-04-16"
"1.22","084650","2020-04-16","2020-04-16"
"-5.47","109820","2020-04-16","2020-04-16"
"15.29","274090","2020-04-16","2020-04-16"
"2.19","103140","2020-04-16","2020-04-16"
"-0.18","005810","2020-04-16","2020-04-16"
"-7.5","241820","2020-04-17","2020-04-17"
"-7.5","241820","2020-04-17","2020-04-17"
"0.87","006260","2020-04-20","2020-04-20"
"6.71","006050","2020-04-20","2020-04-20"
"29.95","253840","2020-04-20","2020-04-20"
"29.95","253840","2020-04-20","2020-04-20"
"3.9","241820","2020-04-20","2020-04-20"
"3.9","241820","2020-04-20","2020-04-20"
"3.87","143210","2020-04-20","2020-04-20"
"10.22","079810","2020-04-21","2020-04-21"
"1.42","004200","2020-04-22","2020-04-22"
"11.34","263690","2020-04-22","2020-04-22"
"3.88","048530","2020-04-22","2020-04-22"
"0","078940","2020-04-22","2020-04-22"
"0","078940","2020-04-22","2020-04-22"
"0","078940","2020-04-22","2020-04-22"
"0.93","241820","2020-04-22","2020-04-22"
"0.33","012630","2020-04-23","2020-04-23"
"-0.8","294870","2020-04-23","2020-04-23"
"6.68","058110","2020-04-23","2020-04-23"
"2.3","112610","2020-04-23","2020-04-23"
"0","180400","2020-04-23","2020-04-23"
"14.2","241820","2020-04-23","2020-04-23"
"14.2","241820","2020-04-23","2020-04-23"
"-3.73","013580","2020-04-24","2020-04-24"
"2.09","058110","2020-04-24","2020-04-24"
"-0.49","228760","2020-04-24","2020-04-24"
"-14.03","005690","2020-04-24","2020-04-24"
"-7.84","241820","2020-04-24","2020-04-24"
"-0.69","010690","2020-04-24","2020-04-24"
"0.68","058110","2020-04-27","2020-04-27"
"0.68","058110","2020-04-27","2020-04-27"
"8.38","118000","2020-04-27","2020-04-27"
"-0.5","026150","2020-04-27","2020-04-27"
"3.81","241820","2020-04-27","2020-04-27"
"3.81","241820","2020-04-27","2020-04-27"
"3.81","241820","2020-04-27","2020-04-27"
"3.81","241820","2020-04-27","2020-04-27"
"3.31","044450","2020-04-28","2020-04-28"
"-4.06","058110","2020-04-28","2020-04-28"
"-2.14","064550","2020-04-28","2020-04-28"
"2.08","064480","2020-04-28","2020-04-28"
"2.87","011560","2020-04-28","2020-04-28"
"3.64","122640","2020-04-28","2020-04-28"
"0","095610","2020-04-28","2020-04-28"
"-1.52","026150","2020-04-28","2020-04-28"
"-1.98","241820","2020-04-28","2020-04-28"
"-1.98","241820","2020-04-28","2020-04-28"
"2.7","253590","2020-04-29","2020-04-29"
"3.57","307180","2020-04-29","2020-04-29"
"4.26","083310","2020-04-29","2020-04-29"
"-1.2","065370","2020-04-29","2020-04-29"
"-1.17","072130","2020-04-29","2020-04-29"
"6.38","095610","2020-04-29","2020-04-29"
"-1.3","005690","2020-04-29","2020-04-29"
"4.9","241820","2020-04-29","2020-04-29"
"4.9","241820","2020-04-29","2020-04-29"
"6.67","171090","2020-05-04","2020-05-04"
"0","025560","2020-05-06","2020-05-06"
"2.98","112610","2020-05-06","2020-05-06"
"-5.28","241820","2020-05-06","2020-05-06"
"0","005320","2020-05-07","2020-05-07"
"6.99","227100","2020-05-07","2020-05-07"
"2.19","035510","2020-05-07","2020-05-07"
"-0.36","009540","2020-05-07","2020-05-07"
"-0.2","267250","2020-05-07","2020-05-07"
"0.89","241820","2020-05-08","2020-05-08"
"-0.18","302550","2020-05-11","2020-05-11"
"11.24","065370","2020-05-11","2020-05-11"
"2.47","016250","2020-05-11","2020-05-11"
"9.12","322510","2020-05-11","2020-05-11"
"1.47","241820","2020-05-11","2020-05-11"
"1","221840","2020-05-11","2020-05-11"
"3.01","048530","2020-05-12","2020-05-12"
"4.45","322510","2020-05-12","2020-05-12"
"4.05","241820","2020-05-12","2020-05-12"
"5.01","208370","2020-05-13","2020-05-13"
"1.35","228760","2020-05-13","2020-05-13"
"0.83","241820","2020-05-13","2020-05-13"
"0.83","241820","2020-05-13","2020-05-13"
"0","037440","2020-05-13","2020-05-13"
"-2.85","001260","2020-05-14","2020-05-14"
"0","047040","2020-05-14","2020-05-14"
"3.07","058110","2020-05-14","2020-05-14"
"0.76","141000","2020-05-14","2020-05-14"
"0.26","090350","2020-05-15","2020-05-15"
"0.84","000320","2020-05-15","2020-05-15"
"-0.35","206560","2020-05-15","2020-05-15"
"1.37","058110","2020-05-15","2020-05-15"
"0.23","068270","2020-05-15","2020-05-15"
"-2.56","241820","2020-05-15","2020-05-15"
"-2.56","241820","2020-05-15","2020-05-15"
"-1.32","226440","2020-05-15","2020-05-15"
"3.25","004960","2020-05-15","2020-05-15"
"9.52","004200","2020-05-18","2020-05-18"
"-5.26","241820","2020-05-18","2020-05-18"
"7.78","002460","2020-05-18","2020-05-18"
"5.18","251630","2020-05-19","2020-05-19"
"-0.5","297090","2020-05-19","2020-05-19"
"1.89","048530","2020-05-19","2020-05-19"
"5.88","005690","2020-05-19","2020-05-19"
"-4.72","241820","2020-05-19","2020-05-19"
"3.53","046390","2020-05-20","2020-05-20"
"1.06","034300","2020-05-20","2020-05-20"
"1.17","241820","2020-05-20","2020-05-20"
"1.6","211270","2020-05-21","2020-05-21"
"0","035890","2020-05-21","2020-05-21"
"1.34","123010","2020-05-21","2020-05-21"
"-0.43","034810","2020-05-21","2020-05-21"
"-0.43","034810","2020-05-21","2020-05-21"
"4.8","065770","2020-05-22","2020-05-22"
"-1.17","241820","2020-05-22","2020-05-22"
"-1.17","241820","2020-05-22","2020-05-22"
"1.14","104460","2020-05-25","2020-05-25"
"1.31","007120","2020-05-25","2020-05-25"
"0.88","241820","2020-05-25","2020-05-25"
"1.69","035890","2020-05-26","2020-05-26"
"2.06","075580","2020-05-26","2020-05-26"
"1.68","322510","2020-05-26","2020-05-26"
"-0.64","095610","2020-05-26","2020-05-26"
"0","034300","2020-05-27","2020-05-27"
"3.85","112610","2020-05-27","2020-05-27"
"-1.28","040910","2020-05-27","2020-05-27"
"-4.08","042700","2020-05-27","2020-05-27"
"-3.73","173130","2020-05-28","2020-05-28"
"-3.46","065130","2020-05-28","2020-05-28"
"-1.45","010620","2020-05-28","2020-05-28"
"-11.6","002070","2020-05-29","2020-05-29"
"3.42","033500","2020-05-29","2020-05-29"
"-1.28","251630","2020-05-29","2020-05-29"
"-0.58","041590","2020-05-29","2020-05-29"
"-2.68","094860","2020-05-29","2020-05-29"
"0.48","014790","2020-05-29","2020-05-29"
"-3.5","060980","2020-05-29","2020-05-29"
"2.56","042700","2020-05-29","2020-05-29"
"1.9","153460","2020-06-01","2020-06-01"
"1.65","104460","2020-06-01","2020-06-01"
"-0.97","012750","2020-06-01","2020-06-01"
"5.19","069410","2020-06-01","2020-06-01"
"1.18","078000","2020-06-01","2020-06-01"
"1.18","078000","2020-06-01","2020-06-01"
"0","241820","2020-06-01","2020-06-01"
"0","241820","2020-06-01","2020-06-01"
"-2.39","065370","2020-06-02","2020-06-02"
"8.63","182360","2020-06-02","2020-06-02"
"-2.01","112610","2020-06-03","2020-06-03"
"1.54","096870","2020-06-03","2020-06-03"
"-2.87","005690","2020-06-03","2020-06-03"
"-1.93","112610","2020-06-04","2020-06-04"
"0","090470","2020-06-04","2020-06-04"
"1.17","267320","2020-06-05","2020-06-05"
"3.85","068270","2020-06-05","2020-06-05"
"7.39","109820","2020-06-05","2020-06-05"
"-1.31","241820","2020-06-05","2020-06-05"
"4.61","042660","2020-06-08","2020-06-08"
"6.8","023800","2020-06-08","2020-06-08"
"5.9","109820","2020-06-08","2020-06-08"
"-0.31","241790","2020-06-09","2020-06-09"
"-1.93","241820","2020-06-09","2020-06-09"
"-1.93","241820","2020-06-09","2020-06-09"
"9.27","305090","2020-06-10","2020-06-10"
"-0.36","123750","2020-06-10","2020-06-10"
"-2.79","024810","2020-06-10","2020-06-10"
"-0.45","100090","2020-06-11","2020-06-11"
"-1.99","230980","2020-06-11","2020-06-11"
"-0.63","065370","2020-06-11","2020-06-11"
"-4.62","241820","2020-06-11","2020-06-11"
"1.66","217190","2020-06-12","2020-06-12"
"-1.47","002780","2020-06-12","2020-06-12"
"1.73","241820","2020-06-12","2020-06-12"
"-5.02","001880","2020-06-15","2020-06-15"
"-7.95","105840","2020-06-15","2020-06-15"
"-6.4","042700","2020-06-15","2020-06-15"
"1.82","003160","2020-06-16","2020-06-16"
"4.32","092870","2020-06-16","2020-06-16"
"6.17","122640","2020-06-16","2020-06-16"
"1.46","012630","2020-06-18","2020-06-18"
"3.57","294870","2020-06-18","2020-06-18"
"-4.32","241820","2020-06-18","2020-06-18"
"-4.32","241820","2020-06-18","2020-06-18"
"-0.55","012630","2020-06-19","2020-06-19"
"1.23","294870","2020-06-19","2020-06-19"
"0.96","020710","2020-06-19","2020-06-19"
"3.19","031820","2020-06-19","2020-06-19"
"0.84","002460","2020-06-19","2020-06-19"
"-0.41","039980","2020-06-22","2020-06-22"
"0.49","064480","2020-06-22","2020-06-22"
"-0.87","042700","2020-06-22","2020-06-22"
"-1.02","064350","2020-06-22","2020-06-22"
"-2.12","123750","2020-06-23","2020-06-23"
"-0.33","072130","2020-06-23","2020-06-23"
"1.15","065570","2020-06-24","2020-06-24"
"0.31","020150","2020-06-24","2020-06-24"
"-1.89","012630","2020-06-25","2020-06-25"
"1.61","294870","2020-06-25","2020-06-25"
"-3.91","047040","2020-06-25","2020-06-25"
"-1.35","294630","2020-06-25","2020-06-25"
"-3.33","010780","2020-06-25","2020-06-25"
"-4.9","241820","2020-06-25","2020-06-25"
"-4.9","241820","2020-06-25","2020-06-25"
"-0.45","012630","2020-06-26","2020-06-26"
"-4.08","294870","2020-06-26","2020-06-26"
"-0.45","004200","2020-06-26","2020-06-26"
"1.17","064480","2020-06-26","2020-06-26"
"1.25","001470","2020-06-26","2020-06-26"
"-0.58","001880","2020-06-26","2020-06-26"
"-2.4","322510","2020-06-26","2020-06-26"
"-3.98","012630","2020-06-29","2020-06-29"
"-2.13","294870","2020-06-29","2020-06-29"
"-3.26","317400","2020-06-29","2020-06-29"
"-0.77","002780","2020-06-29","2020-06-29"
"4.14","047820","2020-06-29","2020-06-29"
"-17.81","182690","2020-06-29","2020-06-29"
"-2.08","047810","2020-06-29","2020-06-29"
"-2.63","211270","2020-06-30","2020-06-30"
"0","004200","2020-06-30","2020-06-30"
"-1.61","068270","2020-06-30","2020-06-30"
"-2.33","112610","2020-06-30","2020-06-30"
"-2.95","195990","2020-06-30","2020-06-30"
"2.65","092870","2020-06-30","2020-06-30"
"5.16","322180","2020-06-30","2020-06-30"
"0.57","272210","2020-06-30","2020-06-30"
"1.32","064350","2020-06-30","2020-06-30"
"2.54","036200","2020-07-01","2020-07-01"
"-2.17","241820","2020-07-01","2020-07-01"
"0.4","226440","2020-07-01","2020-07-01"
"-4.08","229000","2020-07-02","2020-07-02"
"7.74","009520","2020-07-02","2020-07-02"
"1.46","086280","2020-07-02","2020-07-02"
"2.38","094280","2020-07-02","2020-07-02"
"2.38","094280","2020-07-02","2020-07-02"
"0","064520","2020-07-03","2020-07-03"
"0.79","065450","2020-07-03","2020-07-03"
"5.95","112610","2020-07-03","2020-07-03"
"3.65","241820","2020-07-03","2020-07-03"
"0","064520","2020-07-06","2020-07-06"
"-5.71","075580","2020-07-06","2020-07-06"
"5.62","112610","2020-07-06","2020-07-06"
"6.83","307180","2020-07-06","2020-07-06"
"-0.21","009520","2020-07-06","2020-07-06"
"-2.11","241820","2020-07-06","2020-07-06"
"-3.47","025560","2020-07-07","2020-07-07"
"-2.21","028260","2020-07-07","2020-07-07"
"-1.65","000210","2020-07-08","2020-07-08"
"2.51","045390","2020-07-08","2020-07-08"
"-4","110020","2020-07-08","2020-07-08"
"0.26","003670","2020-07-08","2020-07-08"
"0.26","003670","2020-07-08","2020-07-08"
"4.01","068270","2020-07-09","2020-07-09"
"-1.05","046120","2020-07-09","2020-07-09"
"-0.95","013580","2020-07-10","2020-07-10"
"9.05","099750","2020-07-10","2020-07-10"
"-0.44","109740","2020-07-13","2020-07-13"
"3.3","263020","2020-07-13","2020-07-13"
"0.83","006260","2020-07-14","2020-07-14"
"0.76","010120","2020-07-14","2020-07-14"
"0.52","251630","2020-07-14","2020-07-14"
"-0.69","187420","2020-07-14","2020-07-14"
"4.15","060900","2020-07-14","2020-07-14"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.11","322510","2020-07-15","2020-07-15"
"4.21","222110","2020-07-15","2020-07-15"
"-1.39","241820","2020-07-15","2020-07-15"
"-1.39","241820","2020-07-15","2020-07-15"
"1.6","230980","2020-07-16","2020-07-16"
"8.1","073540","2020-07-16","2020-07-16"
"0.71","241820","2020-07-16","2020-07-16"
"1.55","112610","2020-07-17","2020-07-17"
"1.55","112610","2020-07-17","2020-07-17"
"2.03","246710","2020-07-20","2020-07-20"
"-2.06","241820","2020-07-20","2020-07-20"
"-2.06","241820","2020-07-20","2020-07-20"
"-2.06","241820","2020-07-20","2020-07-20"
"2.09","010620","2020-07-20","2020-07-20"
"2.58","100840","2020-07-21","2020-07-21"
"0.33","036530","2020-07-21","2020-07-21"
"1.4","241820","2020-07-21","2020-07-21"
"4.73","010620","2020-07-21","2020-07-21"
"1.08","012630","2020-07-23","2020-07-23"
"0.91","294870","2020-07-23","2020-07-23"
"2.17","001140","2020-07-23","2020-07-23"
"-12.85","186230","2020-07-23","2020-07-23"
"0.73","322510","2020-07-23","2020-07-23"
"3.87","241820","2020-07-23","2020-07-23"
"24.25","001440","2020-07-24","2020-07-24"
"-1.79","230980","2020-07-24","2020-07-24"
"2.72","004840","2020-07-27","2020-07-27"
"0.37","163560","2020-07-27","2020-07-27"
"3.83","043290","2020-07-27","2020-07-27"
"-2.41","005690","2020-07-27","2020-07-27"
"-1.05","304100","2020-07-28","2020-07-28"
"-1.35","025560","2020-07-29","2020-07-29"
"1.99","086390","2020-07-29","2020-07-29"
"1.7","007110","2020-07-29","2020-07-29"
"1.32","002020","2020-07-29","2020-07-29"
"1.88","003070","2020-07-29","2020-07-29"
"0.67","005690","2020-07-29","2020-07-29"
"2.12","241820","2020-07-29","2020-07-29"
"-0.37","123690","2020-07-29","2020-07-29"
"25.12","084650","2020-07-30","2020-07-30"
"6.39","100090","2020-07-30","2020-07-30"
"10.14","034300","2020-07-30","2020-07-30"
"2.06","216080","2020-07-30","2020-07-30"
"6.53","241820","2020-07-30","2020-07-30"
"-0.65","041590","2020-07-31","2020-07-31"
"-2.46","126700","2020-07-31","2020-07-31"
"-1.98","009540","2020-07-31","2020-07-31"
"-1.98","009540","2020-07-31","2020-07-31"
"0.21","267250","2020-07-31","2020-07-31"
"0.21","267250","2020-07-31","2020-07-31"
"3.1","001880","2020-08-03","2020-08-03"
"-0.29","047040","2020-08-03","2020-08-03"
"0.38","112610","2020-08-03","2020-08-03"
"4.2","065950","2020-08-03","2020-08-03"
"3.25","322510","2020-08-03","2020-08-03"
"0.86","281820","2020-08-03","2020-08-03"
"23.82","241820","2020-08-03","2020-08-03"
"23.82","241820","2020-08-03","2020-08-03"
"-2.88","010620","2020-08-03","2020-08-03"
"3.93","005960","2020-08-04","2020-08-04"
"-1.36","070300","2020-08-04","2020-08-04"
"-2.33","047040","2020-08-05","2020-08-05"
"12.48","001470","2020-08-05","2020-08-05"
"3.04","054780","2020-08-05","2020-08-05"
"1.53","009440","2020-08-06","2020-08-06"
"1.47","119650","2020-08-06","2020-08-06"
"0","064480","2020-08-06","2020-08-06"
"-0.54","011000","2020-08-06","2020-08-06"
"0.88","187870","2020-08-07","2020-08-07"
"-2.75","005690","2020-08-07","2020-08-07"
"4.51","241820","2020-08-07","2020-08-07"
"4.51","241820","2020-08-07","2020-08-07"
"3.91","035890","2020-08-10","2020-08-10"
"1.37","112610","2020-08-10","2020-08-10"
"4.52","112610","2020-08-12","2020-08-12"
"-4.37","222110","2020-08-12","2020-08-12"
"-0.2","047810","2020-08-12","2020-08-12"
"8.93","013580","2020-08-13","2020-08-13"
"8.9","023800","2020-08-13","2020-08-13"
"-1.95","009540","2020-08-13","2020-08-13"
"-2.13","267250","2020-08-13","2020-08-13"
"-3.66","003090","2020-08-14","2020-08-14"
"1.74","069620","2020-08-14","2020-08-14"
"-0.67","300080","2020-08-14","2020-08-14"
"-7.76","087260","2020-08-18","2020-08-18"
"6.55","064480","2020-08-18","2020-08-18"
"-1.97","002020","2020-08-18","2020-08-18"
"4.72","003070","2020-08-18","2020-08-18"
"-7.29","241820","2020-08-18","2020-08-18"
"-7.29","241820","2020-08-18","2020-08-18"
"-4.62","047810","2020-08-18","2020-08-18"
"3.98","264660","2020-08-19","2020-08-19"
"-4.49","241820","2020-08-19","2020-08-19"
"-4.49","241820","2020-08-19","2020-08-19"
"-0.69","051600","2020-08-19","2020-08-19"
"-5.06","222160","2020-08-20","2020-08-20"
"-1.37","100090","2020-08-20","2020-08-20"
"0.33","068270","2020-08-20","2020-08-20"
"29.85","229000","2020-08-20","2020-08-20"
"-8.77","009310","2020-08-20","2020-08-20"
"-3.53","241820","2020-08-20","2020-08-20"
"-7.32","241820","2020-08-21","2020-08-21"
"1.32","010620","2020-08-21","2020-08-21"
"2.95","064550","2020-08-24","2020-08-24"
"1.47","010400","2020-08-24","2020-08-24"
"1.73","016250","2020-08-24","2020-08-24"
"4.72","017960","2020-08-24","2020-08-24"
"9.41","025560","2020-08-25","2020-08-25"
"4.26","010140","2020-08-25","2020-08-25"
"3.7","264660","2020-08-25","2020-08-25"
"-2.08","241820","2020-08-25","2020-08-25"
"-2.08","241820","2020-08-25","2020-08-25"
"3.43","009540","2020-08-25","2020-08-25"
"3.64","267250","2020-08-25","2020-08-25"
"-5.31","013580","2020-08-27","2020-08-27"
"-2.08","020180","2020-08-27","2020-08-27"
"7.89","064480","2020-08-27","2020-08-27"
"-2.39","039440","2020-08-27","2020-08-27"
"3.58","241820","2020-08-27","2020-08-27"
"7.18","012630","2020-08-28","2020-08-28"
"5.05","294870","2020-08-28","2020-08-28"
"4.72","005960","2020-08-28","2020-08-28"
"-2.43","084650","2020-08-28","2020-08-28"
"-2.86","099320","2020-08-28","2020-08-28"
"0.11","013360","2020-08-28","2020-08-28"
"0.53","241820","2020-08-28","2020-08-28"
"2.15","003570","2020-08-31","2020-08-31"
"0.66","036530","2020-08-31","2020-08-31"
"1.09","078070","2020-08-31","2020-08-31"
"2.05","005690","2020-08-31","2020-08-31"
"-0.89","094280","2020-08-31","2020-08-31"
"1.31","073540","2020-09-01","2020-09-01"
"6.93","010400","2020-09-01","2020-09-01"
"16.47","023800","2020-09-01","2020-09-01"
"0","009310","2020-09-01","2020-09-01"
"2.06","241820","2020-09-01","2020-09-01"
"2.06","241820","2020-09-01","2020-09-01"
"-0.51","112610","2020-09-02","2020-09-02"
"24.59","037330","2020-09-02","2020-09-02"
"-2.63","143210","2020-09-02","2020-09-02"
"1.72","228670","2020-09-03","2020-09-03"
"4.23","206640","2020-09-03","2020-09-03"
"0.31","100090","2020-09-03","2020-09-03"
"15.66","950130","2020-09-03","2020-09-03"
"0","092870","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"6.26","322510","2020-09-03","2020-09-03"
"1.27","089790","2020-09-03","2020-09-03"
"-3.08","241820","2020-09-03","2020-09-03"
"-0.83","047040","2020-09-04","2020-09-04"
"-6.63","307180","2020-09-04","2020-09-04"
"5.44","225220","2020-09-04","2020-09-04"
"-2.62","229000","2020-09-04","2020-09-04"
"0","009310","2020-09-04","2020-09-04"
"0.27","241820","2020-09-04","2020-09-04"
"1.6","001260","2020-09-07","2020-09-07"
"3.74","068270","2020-09-07","2020-09-07"
"5.26","322510","2020-09-07","2020-09-07"
"5.26","322510","2020-09-07","2020-09-07"
"5.26","322510","2020-09-07","2020-09-07"
"5.1","322510","2020-09-08","2020-09-08"
"0.59","228760","2020-09-08","2020-09-08"
"-2.89","241820","2020-09-09","2020-09-09"
"1.77","042700","2020-09-09","2020-09-09"
"4.48","068940","2020-09-10","2020-09-10"
"1.94","017960","2020-09-10","2020-09-10"
"0","042700","2020-09-10","2020-09-10"
"0.75","002720","2020-09-11","2020-09-11"
"7.91","013870","2020-09-11","2020-09-11"
"0","009410","2020-09-11","2020-09-11"
"-3.04","042700","2020-09-11","2020-09-11"
"1.74","058110","2020-09-14","2020-09-14"
"1.63","045300","2020-09-14","2020-09-14"
"-2.18","112610","2020-09-14","2020-09-14"
"-2.83","057880","2020-09-14","2020-09-14"
"29.89","253590","2020-09-15","2020-09-15"
"1.37","007120","2020-09-15","2020-09-15"
"0","068270","2020-09-15","2020-09-15"
"-0.45","112610","2020-09-15","2020-09-15"
"3.08","265560","2020-09-15","2020-09-15"
"0.23","241820","2020-09-15","2020-09-15"
"-2.63","227950","2020-09-16","2020-09-16"
"-4.24","025560","2020-09-16","2020-09-16"
"0","112610","2020-09-16","2020-09-16"
"-7.05","205500","2020-09-16","2020-09-16"
"-3.62","322510","2020-09-16","2020-09-16"
"-1.76","006360","2020-09-17","2020-09-17"
"-2.3","104460","2020-09-17","2020-09-17"
"-7.17","049950","2020-09-17","2020-09-17"
"29.91","241820","2020-09-17","2020-09-17"
"15.04","057880","2020-09-17","2020-09-17"
"-0.71","014790","2020-09-17","2020-09-17"
"2.58","060980","2020-09-17","2020-09-17"
"-0.4","272210","2020-09-17","2020-09-17"
"2.83","000210","2020-09-18","2020-09-18"
"0","002150","2020-09-18","2020-09-18"
"-0.93","234300","2020-09-18","2020-09-18"
"-8.77","089150","2020-09-18","2020-09-18"
"0.29","131760","2020-09-18","2020-09-18"
"-3.6","241820","2020-09-18","2020-09-18"
"-0.6","298040","2020-09-18","2020-09-18"
"-2.33","326030","2020-09-21","2020-09-21"
"-5.97","058110","2020-09-21","2020-09-21"
"-4.14","255440","2020-09-21","2020-09-21"
"0","005690","2020-09-21","2020-09-21"
"0.75","241820","2020-09-21","2020-09-21"
"-2.64","011760","2020-09-21","2020-09-21"
"-2.8","012630","2020-09-22","2020-09-22"
"-4.05","294870","2020-09-22","2020-09-22"
"-1.22","207940","2020-09-22","2020-09-22"
"-3.49","011370","2020-09-22","2020-09-22"
"-0.5","099750","2020-09-22","2020-09-22"
"-5.05","089790","2020-09-22","2020-09-22"
"-1.27","229000","2020-09-22","2020-09-22"
"-2.08","089030","2020-09-22","2020-09-22"
"-1.2","141070","2020-09-23","2020-09-23"
"-1.98","112610","2020-09-23","2020-09-23"
"-3.68","065770","2020-09-24","2020-09-24"
"-4.77","010060","2020-09-24","2020-09-24"
"3.15","060570","2020-09-24","2020-09-24"
"0","033790","2020-09-24","2020-09-24"
"-4.9","010780","2020-09-24","2020-09-24"
"-9.97","003670","2020-09-24","2020-09-24"
"-9.97","003670","2020-09-24","2020-09-24"
"-2.59","011370","2020-09-25","2020-09-25"
"2.75","035890","2020-09-25","2020-09-25"
"3.02","264660","2020-09-25","2020-09-25"
"0.64","039440","2020-09-25","2020-09-25"
"-9.28","023800","2020-09-25","2020-09-25"
"4.81","001880","2020-09-28","2020-09-28"
"5.73","033500","2020-09-28","2020-09-28"
"0.47","001520","2020-09-28","2020-09-28"
"-1.35","068270","2020-09-28","2020-09-28"
"0","033790","2020-09-28","2020-09-28"
"1.69","034300","2020-09-28","2020-09-28"
"5.35","229000","2020-09-28","2020-09-28"
"1.5","241820","2020-09-28","2020-09-28"
"1.5","241820","2020-09-28","2020-09-28"
"1.5","241820","2020-09-28","2020-09-28"
"1.22","009440","2020-09-29","2020-09-29"
"1.49","119650","2020-09-29","2020-09-29"
"2.96","025560","2020-09-29","2020-09-29"
"4.26","189860","2020-09-29","2020-09-29"
"1.44","084370","2020-09-29","2020-09-29"
"3.38","009540","2020-09-29","2020-09-29"
"1.27","064350","2020-09-29","2020-09-29"
"3.32","267250","2020-09-29","2020-09-29"
"0.59","306620","2020-10-05","2020-10-05"
"7.97","112610","2020-10-05","2020-10-05"
"29.51","023800","2020-10-05","2020-10-05"
"-6.5","241820","2020-10-05","2020-10-05"
"-6.5","241820","2020-10-05","2020-10-05"
